time,dir,queue,vehicles,mean_speed
3983.0,S,57,57,6.0
3984.0,W,27,27,3.01
3984.0,N,39,40,0.21
3984.0,E,36,37,3.21
3984.0,S,57,57,6.0
3985.0,W,27,27,3.01
3985.0,N,39,39,0.0
3985.0,E,36,37,3.25
3985.0,S,57,57,6.0
3986.0,W,27,27,3.0
3986.0,N,39,39,0.0
3986.0,E,36,37,2.96
3986.0,S,57,57,6.0
3987.0,W,27,27,3.0
3987.0,N,39,39,0.0
3987.0,E,36,37,2.7
3987.0,S,57,57,6.0
3988.0,W,27,27,3.0
3988.0,N,39,39,0.0
3988.0,E,36,37,2.45
3988.0,S,57,57,6.0
3989.0,W,27,27,3.0
3989.0,N,39,39,0.0
3989.0,E,37,37,2.31
3989.0,S,57,57,6.0
3990.0,W,27,27,3.0
3990.0,N,39,39,0.0
3990.0,E,37,37,2.31
3990.0,S,57,57,6.0
3991.0,W,27,27,3.0
3991.0,N,39,39,0.0
3991.0,E,37,37,2.31
3991.0,S,57,57,6.0
3992.0,W,27,27,3.0
3992.0,N,39,39,0.0
3992.0,E,37,37,2.31
3992.0,S,57,57,6.0
3993.0,W,27,27,3.0
3993.0,N,39,39,0.0
3993.0,E,37,37,2.31
3993.0,S,57,57,6.0
3994.0,W,27,27,3.0
3994.0,N,39,39,0.0
3994.0,E,37,37,2.31
3994.0,S,57,57,6.0
3995.0,W,27,27,3.0
3995.0,N,39,39,0.0
3995.0,E,37,37,2.31
3995.0,S,57,57,6.0
3996.0,W,27,27,3.0
3996.0,N,39,39,0.0
3996.0,E,37,37,2.31
3996.0,S,57,57,6.0
3997.0,W,27,27,3.0
3997.0,N,39,39,0.0
3997.0,E,37,37,2.31
3997.0,S,56,57,6.1
3998.0,W,27,27,3.0
3998.0,N,38,38,0.0
3998.0,E,37,37,2.31
3998.0,S,56,57,6.06
3999.0,W,27,27,3.0
3999.0,N,36,38,0.22
3999.0,E,37,37,2.31
3999.0,S,56,57,6.08
4000.0,W,27,27,3.0
4000.0,N,36,37,0.03
4000.0,E,37,37,2.31
4000.0,S,57,57,6.07
4001.0,W,27,27,3.0
4001.0,N,35,38,0.49
4001.0,E,37,37,2.31
4001.0,S,57,57,6.05
4002.0,W,27,27,3.0
4002.0,N,34,38,1.04
4002.0,E,37,37,2.31
4002.0,S,57,57,6.04
4003.0,W,27,27,3.0
4003.0,N,34,39,1.3
4003.0,E,37,37,2.31
4003.0,S,57,57,6.03
4004.0,W,27,27,3.0
4004.0,N,33,39,1.5
4004.0,E,37,37,2.31
4004.0,S,57,57,6.01
4005.0,W,27,27,3.0
4005.0,N,31,39,1.86
4005.0,E,37,37,2.31
4005.0,S,57,57,6.0
4006.0,W,27,27,3.0
4006.0,N,32,39,1.68
4006.0,E,37,37,2.31
4006.0,S,57,57,6.0
4007.0,W,27,27,3.0
4007.0,N,31,39,1.68
4007.0,E,37,37,2.31
4007.0,S,57,57,6.0
4008.0,W,27,27,3.0
4008.0,N,31,39,1.41
4008.0,E,37,37,2.31
4008.0,S,57,57,6.0
4009.0,W,27,27,3.0
4009.0,N,33,39,1.42
4009.0,E,37,37,2.31
4009.0,S,57,57,6.0
4010.0,W,27,27,3.0
4010.0,N,32,39,1.15
4010.0,E,37,37,2.31
4010.0,S,57,57,6.0
4011.0,W,27,27,3.0
4011.0,N,33,39,0.78
4011.0,E,37,37,2.31
4011.0,S,57,57,6.0
4012.0,W,27,27,3.0
4012.0,N,33,39,0.63
4012.0,E,37,37,2.31
4012.0,S,57,57,6.0
4013.0,W,27,27,3.0
4013.0,N,35,39,0.55
4013.0,E,37,37,2.31
4013.0,S,57,57,6.0
4014.0,W,27,27,3.0
4014.0,N,34,39,0.33
4014.0,E,37,37,2.31
4014.0,S,57,57,6.0
4015.0,W,27,27,3.0
4015.0,N,35,39,0.15
4015.0,E,37,37,2.31
4015.0,S,57,57,6.0
4016.0,W,27,27,3.0
4016.0,N,36,39,0.06
4016.0,E,37,37,2.31
4016.0,S,57,57,6.0
4017.0,W,27,27,3.0
4017.0,N,36,39,0.4
4017.0,E,37,37,2.31
4017.0,S,57,57,6.0
4018.0,W,27,27,3.0
4018.0,N,36,39,0.63
4018.0,E,37,37,2.31
4018.0,S,57,57,6.0
4019.0,W,27,27,3.0
4019.0,N,35,39,0.9
4019.0,E,37,37,2.31
4019.0,S,57,57,6.0
4020.0,W,27,27,3.0
4020.0,N,33,39,0.77
4020.0,E,37,37,2.31
4020.0,S,57,57,6.0
4021.0,W,27,27,3.0
4021.0,N,35,39,0.27
4021.0,E,37,37,2.31
4021.0,S,57,57,6.0
4022.0,W,27,27,3.0
4022.0,N,38,39,0.03
4022.0,E,37,37,2.31
4022.0,S,57,57,6.0
4023.0,W,27,27,3.0
4023.0,N,38,39,0.01
4023.0,E,37,37,2.31
4023.0,S,57,57,6.0
4024.0,W,27,27,3.0
4024.0,N,39,39,0.0
4024.0,E,37,37,2.31
4024.0,S,57,57,6.0
4025.0,W,27,27,3.0
4025.0,N,39,39,0.0
4025.0,E,37,38,2.68
4025.0,S,57,57,6.0
4026.0,W,27,27,3.0
4026.0,N,39,40,0.21
4026.0,E,37,38,2.84
4026.0,S,57,57,6.0
4027.0,W,27,27,3.0
4027.0,N,39,40,0.35
4027.0,E,37,38,2.98
4027.0,S,57,57,6.0
4028.0,W,27,27,3.0
4028.0,N,39,40,0.35
4028.0,E,37,38,3.08
4028.0,S,57,57,6.0
4029.0,W,27,27,3.0
4029.0,N,39,40,0.08
4029.0,E,37,38,3.18
4029.0,S,57,57,6.0
4030.0,W,27,27,3.0
4030.0,N,38,40,0.28
4030.0,E,37,38,3.31
4030.0,S,57,57,6.0
4031.0,W,27,27,3.0
4031.0,N,39,40,0.4
4031.0,E,37,38,3.36
4031.0,S,57,57,6.0
4032.0,W,27,27,3.0
4032.0,N,39,40,0.6
4032.0,E,37,38,3.33
4032.0,S,57,57,6.0
4033.0,W,27,27,3.0
4033.0,N,39,40,0.75
4033.0,E,37,38,3.3
4033.0,S,57,57,6.0
4034.0,W,27,27,3.0
4034.0,N,39,40,0.33
4034.0,E,37,38,3.29
4034.0,S,57,57,6.0
4035.0,W,27,27,3.0
4035.0,N,40,40,0.01
4035.0,E,37,38,2.98
4035.0,S,57,57,6.0
4036.0,W,27,27,3.0
4036.0,N,40,40,0.0
4036.0,E,37,38,2.67
4036.0,S,57,57,6.0
4037.0,W,27,27,3.0
4037.0,N,38,40,0.31
4037.0,E,37,38,2.36
4037.0,S,57,57,6.0
4038.0,W,27,27,3.0
4038.0,N,39,40,0.46
4038.0,E,37,38,2.32
4038.0,S,57,57,6.0
4039.0,W,27,27,3.0
4039.0,N,39,40,0.66
4039.0,E,38,38,2.31
4039.0,S,57,57,6.0
4040.0,W,27,27,3.0
4040.0,N,38,40,0.71
4040.0,E,37,37,2.31
4040.0,S,57,57,6.0
4041.0,W,27,27,3.0
4041.0,N,37,40,0.38
4041.0,E,36,37,2.43
4041.0,S,57,57,6.0
4042.0,W,27,27,3.0
4042.0,N,38,40,0.1
4042.0,E,35,37,2.63
4042.0,S,57,57,6.0
4043.0,W,27,27,3.0
4043.0,N,38,40,0.09
4043.0,E,34,37,2.74
4043.0,S,57,57,6.0
4044.0,W,27,27,3.0
4044.0,N,37,40,0.31
4044.0,E,32,36,2.76
4044.0,S,57,57,6.0
4045.0,W,27,27,3.0
4045.0,N,37,40,0.5
4045.0,E,32,36,2.78
4045.0,S,57,57,6.0
4046.0,W,27,27,3.0
4046.0,N,36,40,0.74
4046.0,E,31,36,2.87
4046.0,S,57,57,6.0
4047.0,W,27,27,3.0
4047.0,N,37,40,0.74
4047.0,E,30,36,2.9
4047.0,S,57,57,6.0
4048.0,W,27,27,3.0
4048.0,N,38,40,0.35
4048.0,E,31,36,2.83
4048.0,S,57,57,6.0
4049.0,W,27,27,3.0
4049.0,N,38,40,0.06
4049.0,E,31,36,2.76
4049.0,S,57,57,6.0
4050.0,W,27,27,3.0
4050.0,N,39,40,0.01
4050.0,E,32,36,2.73
4050.0,S,57,57,6.0
4051.0,W,27,27,3.0
4051.0,N,39,41,0.52
4051.0,E,31,36,2.73
4051.0,S,57,57,6.0
4052.0,W,27,27,3.0
4052.0,N,40,41,0.72
4052.0,E,30,36,2.7
4052.0,S,57,57,6.0
4053.0,W,27,27,3.0
4053.0,N,40,42,1.17
4053.0,E,30,36,2.7
4053.0,S,57,57,6.0
4054.0,W,27,27,3.0
4054.0,N,40,42,0.72
4054.0,E,29,35,2.73
4054.0,S,57,57,6.0
4055.0,W,27,27,3.0
4055.0,N,41,43,0.63
4055.0,E,28,35,2.83
4055.0,S,57,57,6.0
4056.0,W,27,27,3.0
4056.0,N,41,43,0.29
4056.0,E,27,35,3.05
4056.0,S,57,57,6.0
4057.0,W,27,27,3.0
4057.0,N,42,43,0.13
4057.0,E,25,34,2.95
4057.0,S,57,57,6.0
4058.0,W,27,27,3.0
4058.0,N,42,43,0.04
4058.0,E,25,35,3.61
4058.0,S,57,57,6.0
4059.0,W,27,27,3.0
4059.0,N,42,43,0.03
4059.0,E,24,35,3.91
4059.0,S,57,57,6.0
4060.0,W,27,27,3.0
4060.0,N,43,43,0.0
4060.0,E,25,35,3.98
4060.0,S,57,57,6.0
4061.0,W,27,27,3.0
4061.0,N,43,43,0.0
4061.0,E,24,34,3.99
4061.0,S,57,57,6.0
4062.0,W,27,27,3.0
4062.0,N,42,42,0.0
4062.0,E,24,34,4.11
4062.0,S,57,57,6.0
4063.0,W,27,27,3.0
4063.0,N,41,42,0.15
4063.0,E,23,34,4.4
4063.0,S,57,57,6.0
4064.0,W,27,27,3.0
4064.0,N,40,42,0.37
4064.0,E,23,33,4.21
4064.0,S,57,57,6.0
4065.0,W,27,27,3.0
4065.0,N,39,41,0.36
4065.0,E,24,33,4.17
4065.0,S,57,57,6.0
4066.0,W,27,27,3.0
4066.0,N,38,41,0.72
4066.0,E,24,33,4.12
4066.0,S,57,57,6.0
4067.0,W,27,27,3.0
4067.0,N,37,41,0.84
4067.0,E,23,33,4.15
4067.0,S,57,57,6.0
4068.0,W,27,27,3.0
4068.0,N,36,41,1.09
4068.0,E,24,33,4.09
4068.0,S,57,57,6.0
4069.0,W,27,27,3.0
4069.0,N,35,41,1.18
4069.0,E,25,33,3.97
4069.0,S,57,57,6.0
4070.0,W,27,27,3.0
4070.0,N,36,41,0.96
4070.0,E,27,33,3.99
4070.0,S,57,57,6.0
4071.0,W,27,27,3.0
4071.0,N,36,41,1.03
4071.0,E,27,33,2.69
4071.0,S,57,57,6.0
4072.0,W,27,27,3.0
4072.0,N,37,41,0.98
4072.0,E,27,33,2.72
4072.0,S,57,57,6.0
4073.0,W,27,27,3.0
4073.0,N,38,41,0.71
4073.0,E,27,33,2.84
4073.0,S,57,57,6.0
4074.0,W,27,27,3.0
4074.0,N,38,41,0.6
4074.0,E,28,34,3.62
4074.0,S,57,57,6.0
4075.0,W,27,27,3.0
4075.0,N,36,41,0.8
4075.0,E,29,34,3.49
4075.0,S,57,57,6.0
4076.0,W,27,27,3.0
4076.0,N,36,41,0.7
4076.0,E,30,34,3.79
4076.0,S,57,57,6.0
4077.0,W,27,27,3.0
4077.0,N,35,41,0.73
4077.0,E,30,34,4.14
4077.0,S,57,57,6.0
4078.0,W,27,27,3.0
4078.0,N,36,41,0.76
4078.0,E,31,34,4.4
4078.0,S,57,57,6.0
4079.0,W,27,27,3.0
4079.0,N,37,42,0.6
4079.0,E,32,34,4.61
4079.0,S,57,57,6.0
4080.0,W,27,27,3.0
4080.0,N,37,42,0.41
4080.0,E,32,34,4.78
4080.0,S,57,57,6.0
4081.0,W,27,27,3.0
4081.0,N,39,42,0.23
4081.0,E,32,34,4.76
4081.0,S,57,57,6.0
4082.0,W,27,27,3.0
4082.0,N,40,42,0.2
4082.0,E,32,34,4.8
4082.0,S,57,57,6.0
4083.0,W,27,27,3.0
4083.0,N,41,42,0.11
4083.0,E,32,35,5.41
4083.0,S,57,57,6.0
4084.0,W,27,27,3.0
4084.0,N,41,42,0.02
4084.0,E,32,35,5.53
4084.0,S,57,57,6.0
4085.0,W,27,27,3.0
4085.0,N,42,42,0.01
4085.0,E,32,34,4.5
4085.0,S,57,57,6.0
4086.0,W,27,27,3.0
4086.0,N,42,42,0.0
4086.0,E,32,34,4.72
4086.0,S,57,57,6.0
4087.0,W,27,27,3.0
4087.0,N,42,42,0.0
4087.0,E,32,33,3.66
4087.0,S,57,57,6.0
4088.0,W,27,27,3.0
4088.0,N,42,42,0.0
4088.0,E,32,33,3.7
4088.0,S,57,57,6.0
4089.0,W,27,27,3.0
4089.0,N,40,42,0.04
4089.0,E,32,33,3.62
4089.0,S,57,57,6.0
4090.0,W,27,27,3.0
4090.0,N,39,42,0.05
4090.0,E,32,33,3.65
4090.0,S,58,58,5.0
4091.0,W,27,27,3.0
4091.0,N,40,42,0.04
4091.0,E,32,33,3.71
4091.0,S,57,58,5.77
4092.0,W,27,27,3.0
4092.0,N,41,42,0.03
4092.0,E,32,33,3.65
4092.0,S,57,58,6.49
4093.0,W,27,27,3.0
4093.0,N,42,42,0.01
4093.0,E,32,33,3.64
4093.0,S,57,58,7.25
4094.0,W,27,27,3.0
4094.0,N,42,42,0.0
4094.0,E,32,32,3.74
4094.0,S,57,58,7.99
4095.0,W,27,27,3.0
4095.0,N,42,42,0.0
4095.0,E,32,32,3.74
4095.0,S,57,58,8.52
4096.0,W,27,27,3.0
4096.0,N,42,42,0.0
4096.0,E,32,32,3.74
4096.0,S,57,58,9.02
4097.0,W,27,27,3.0
4097.0,N,42,42,0.0
4097.0,E,32,32,3.74
4097.0,S,57,58,9.68
4098.0,W,27,27,3.0
4098.0,N,42,42,0.0
4098.0,E,32,32,3.74
4098.0,S,57,58,10.29
4099.0,W,27,27,3.0
4099.0,N,42,42,0.0
4099.0,E,32,32,3.74
4099.0,S,57,58,10.12
4100.0,W,27,27,3.0
4100.0,N,42,42,0.0
4100.0,E,32,32,3.74
4100.0,S,57,58,10.18
4101.0,W,27,27,3.0
4101.0,N,42,42,0.0
4101.0,E,32,32,3.74
4101.0,S,57,58,10.01
4102.0,W,27,27,3.0
4102.0,N,42,42,0.0
4102.0,E,32,32,3.74
4102.0,S,57,58,9.49
4103.0,W,27,27,3.0
4103.0,N,42,42,0.0
4103.0,E,33,34,3.01
4103.0,S,57,58,8.14
4104.0,W,27,27,3.0
4104.0,N,42,42,0.0
4104.0,E,32,34,3.3
4104.0,S,57,58,6.84
4105.0,W,27,27,3.0
4105.0,N,42,42,0.0
4105.0,E,32,34,3.6
4105.0,S,57,58,5.49
4106.0,W,27,27,3.0
4106.0,N,42,42,0.0
4106.0,E,32,34,3.9
4106.0,S,57,58,5.04
4107.0,W,27,27,3.0
4107.0,N,42,42,0.0
4107.0,E,32,34,4.1
4107.0,S,58,58,5.01
4108.0,W,27,27,3.0
4108.0,N,42,42,0.0
4108.0,E,32,34,4.27
4108.0,S,58,58,5.01
4109.0,W,27,27,3.0
4109.0,N,42,42,0.0
4109.0,E,32,34,4.4
4109.0,S,58,58,5.0
4110.0,W,27,27,3.0
4110.0,N,42,42,0.0
4110.0,E,32,34,4.56
4110.0,S,58,58,5.0
4111.0,W,27,27,3.0
4111.0,N,42,42,0.0
4111.0,E,32,35,5.33
4111.0,S,58,58,5.0
4112.0,W,27,27,3.0
4112.0,N,42,42,0.0
4112.0,E,32,35,5.59
4112.0,S,58,58,5.0
4113.0,W,27,27,3.0
4113.0,N,42,42,0.0
4113.0,E,32,35,5.82
4113.0,S,58,58,5.0
4114.0,W,27,27,3.0
4114.0,N,42,42,0.0
4114.0,E,32,34,4.96
4114.0,S,57,58,5.07
4115.0,W,27,27,3.0
4115.0,N,42,42,0.0
4115.0,E,32,34,4.97
4115.0,S,55,57,5.1
4116.0,W,27,27,3.0
4116.0,N,42,42,0.0
4116.0,E,32,34,4.89
4116.0,S,53,58,6.32
4117.0,W,27,27,3.0
4117.0,N,42,42,0.0
4117.0,E,32,33,3.64
4117.0,S,53,58,2.95
4118.0,W,27,27,3.0
4118.0,N,42,42,0.0
4118.0,E,32,33,3.57
4118.0,S,53,58,3.54
4119.0,W,27,27,3.0
4119.0,N,42,42,0.0
4119.0,E,32,33,3.58
4119.0,S,52,59,5.52
4120.0,W,27,27,3.0
4120.0,N,42,42,0.0
4120.0,E,32,33,3.54
4120.0,S,51,59,6.67
4121.0,W,27,27,3.0
4121.0,N,42,42,0.0
4121.0,E,32,33,3.44
4121.0,S,51,59,7.4
4122.0,W,27,27,3.0
4122.0,N,42,42,0.0
4122.0,E,32,33,3.05
4122.0,S,50,59,8.21
4123.0,W,27,27,3.0
4123.0,N,42,42,0.0
4123.0,E,32,33,2.67
4123.0,S,49,59,9.1
4124.0,W,27,27,3.0
4124.0,N,42,42,0.0
4124.0,E,33,33,2.31
4124.0,S,53,59,9.2
4125.0,W,27,27,3.0
4125.0,N,42,42,0.0
4125.0,E,33,33,2.31
4125.0,S,53,59,8.74
4126.0,W,27,27,3.0
4126.0,N,42,42,0.0
4126.0,E,33,33,2.31
4126.0,S,52,59,7.85
4127.0,W,27,27,3.0
4127.0,N,42,42,0.0
4127.0,E,33,33,2.31
4127.0,S,51,59,7.78
4128.0,W,27,27,3.0
4128.0,N,42,42,0.0
4128.0,E,33,33,2.31
4128.0,S,50,59,6.66
4129.0,W,27,27,3.0
4129.0,N,42,42,0.0
4129.0,E,33,33,2.31
4129.0,S,50,59,5.66
4130.0,W,27,27,3.0
4130.0,N,42,42,0.0
4130.0,E,33,33,2.31
4130.0,S,51,59,3.98
4131.0,W,27,27,3.0
4131.0,N,42,42,0.0
4131.0,E,33,33,2.31
4131.0,S,49,59,2.35
4132.0,W,27,28,0.94
4132.0,N,42,42,0.0
4132.0,E,33,33,2.31
4132.0,S,50,59,1.18
4133.0,W,27,28,1.22
4133.0,N,42,42,0.0
4133.0,E,33,33,2.31
4133.0,S,53,59,0.4
4134.0,W,27,28,1.5
4134.0,N,42,42,0.0
4134.0,E,33,33,2.31
4134.0,S,52,59,0.25
4135.0,W,27,28,1.82
4135.0,N,42,42,0.0
4135.0,E,33,33,2.31
4135.0,S,53,59,0.07
4136.0,W,27,28,2.08
4136.0,N,42,42,0.0
4136.0,E,33,33,2.31
4136.0,S,52,59,0.15
4137.0,W,27,28,2.46
4137.0,N,42,42,0.0
4137.0,E,33,33,2.31
4137.0,S,53,59,0.05
4138.0,W,27,28,2.81
4138.0,N,42,42,0.0
4138.0,E,33,33,2.31
4138.0,S,54,59,0.05
4139.0,W,27,27,3.0
4139.0,N,42,42,0.0
4139.0,E,33,33,2.31
4139.0,S,51,59,0.09
4140.0,W,27,27,3.0
4140.0,N,42,42,0.0
4140.0,E,33,33,2.31
4140.0,S,52,59,0.05
4141.0,W,27,27,3.0
4141.0,N,42,42,0.0
4141.0,E,33,33,2.31
4141.0,S,53,59,0.05
4142.0,W,27,27,3.0
4142.0,N,42,42,0.0
4142.0,E,33,33,2.31
4142.0,S,54,59,0.04
4143.0,W,27,27,3.0
4143.0,N,42,42,0.0
4143.0,E,33,33,2.31
4143.0,S,52,59,0.1
4144.0,W,27,27,3.0
4144.0,N,42,42,0.0
4144.0,E,32,32,3.74
4144.0,S,51,59,0.06
4145.0,W,27,27,3.0
4145.0,N,42,42,0.0
4145.0,E,32,32,3.74
4145.0,S,54,59,0.04
4146.0,W,27,27,3.0
4146.0,N,42,42,0.0
4146.0,E,32,32,3.74
4146.0,S,55,59,0.06
4147.0,W,27,27,3.0
4147.0,N,42,42,0.0
4147.0,E,32,32,3.74
4147.0,S,53,59,0.07
4148.0,W,27,27,3.0
4148.0,N,42,42,0.0
4148.0,E,32,32,3.74
4148.0,S,54,59,0.07
4149.0,W,27,27,3.0
4149.0,N,42,42,0.0
4149.0,E,32,32,3.74
4149.0,S,55,59,0.03
4150.0,W,27,27,3.0
4150.0,N,42,42,0.0
4150.0,E,32,32,3.74
4150.0,S,58,59,0.02
4151.0,W,27,27,3.0
4151.0,N,42,42,0.0
4151.0,E,32,32,3.74
4151.0,S,59,59,0.01
4152.0,W,27,27,3.0
4152.0,N,42,42,0.0
4152.0,E,32,32,3.74
4152.0,S,56,59,0.08
4153.0,W,27,27,3.0
4153.0,N,42,42,0.0
4153.0,E,32,32,3.74
4153.0,S,57,59,0.02
4154.0,W,27,27,3.0
4154.0,N,42,42,0.0
4154.0,E,32,32,3.74
4154.0,S,58,59,0.01
4155.0,W,27,27,3.0
4155.0,N,42,42,0.0
4155.0,E,32,32,3.74
4155.0,S,59,59,0.0
4156.0,W,27,27,3.0
4156.0,N,42,42,0.0
4156.0,E,32,32,3.74
4156.0,S,58,59,0.01
4157.0,W,27,27,3.0
4157.0,N,42,42,0.0
4157.0,E,32,32,3.74
4157.0,S,57,59,0.05
4158.0,W,27,27,3.0
4158.0,N,42,42,0.0
4158.0,E,32,32,3.74
4158.0,S,58,59,0.01
4159.0,W,27,27,3.0
4159.0,N,42,42,0.0
4159.0,E,32,32,3.74
4159.0,S,59,59,0.0
4160.0,W,27,27,3.0
4160.0,N,42,42,0.0
4160.0,E,32,32,3.74
4160.0,S,59,59,0.0
4161.0,W,27,27,3.0
4161.0,N,42,42,0.0
4161.0,E,32,32,3.74
4161.0,S,59,59,0.0
4162.0,W,27,27,3.0
4162.0,N,42,42,0.0
4162.0,E,32,32,3.74
4162.0,S,57,59,0.08
4163.0,W,27,27,3.0
4163.0,N,42,42,0.0
4163.0,E,32,32,3.74
4163.0,S,57,59,0.02
4164.0,W,27,27,3.0
4164.0,N,42,42,0.0
4164.0,E,32,32,3.74
4164.0,S,56,59,0.05
4165.0,W,27,27,3.0
4165.0,N,42,42,0.0
4165.0,E,32,32,3.74
4165.0,S,57,59,0.01
4166.0,W,27,27,3.0
4166.0,N,42,42,0.0
4166.0,E,32,32,3.74
4166.0,S,59,59,0.0
4167.0,W,27,27,3.0
4167.0,N,42,42,0.0
4167.0,E,32,32,3.74
4167.0,S,58,59,0.01
4168.0,W,27,27,3.0
4168.0,N,42,42,0.0
4168.0,E,32,32,3.74
4168.0,S,59,59,0.0
4169.0,W,27,27,3.0
4169.0,N,42,42,0.0
4169.0,E,32,32,3.74
4169.0,S,59,59,0.0
4170.0,W,27,27,3.0
4170.0,N,42,42,0.0
4170.0,E,32,32,3.74
4170.0,S,59,59,0.0
4171.0,W,27,27,3.0
4171.0,N,42,42,0.0
4171.0,E,32,32,3.74
4171.0,S,58,59,0.0
4172.0,W,27,27,3.0
4172.0,N,42,42,0.0
4172.0,E,32,32,3.74
4172.0,S,55,59,0.14
4173.0,W,27,27,3.0
4173.0,N,42,42,0.0
4173.0,E,32,32,3.74
4173.0,S,57,59,0.02
4174.0,W,27,27,3.0
4174.0,N,42,42,0.0
4174.0,E,32,32,3.74
4174.0,S,59,59,0.0
4175.0,W,27,27,3.0
4175.0,N,42,42,0.0
4175.0,E,32,32,3.74
4175.0,S,59,59,0.0
4176.0,W,27,27,3.0
4176.0,N,42,42,0.0
4176.0,E,32,32,3.74
4176.0,S,59,59,0.0
4177.0,W,27,27,3.0
4177.0,N,42,42,0.0
4177.0,E,32,32,3.74
4177.0,S,58,59,0.0
4178.0,W,27,27,3.0
4178.0,N,42,42,0.0
4178.0,E,32,32,3.74
4178.0,S,58,59,0.01
4179.0,W,27,27,3.0
4179.0,N,42,42,0.0
4179.0,E,32,32,3.74
4179.0,S,57,59,0.06
4180.0,W,27,27,3.0
4180.0,N,42,42,0.0
4180.0,E,32,32,3.74
4180.0,S,53,59,0.13
4181.0,W,27,27,3.0
4181.0,N,42,42,0.0
4181.0,E,32,32,3.74
4181.0,S,53,59,0.08
4182.0,W,27,27,3.0
4182.0,N,42,42,0.0
4182.0,E,32,32,3.74
4182.0,S,53,59,0.07
4183.0,W,27,27,3.0
4183.0,N,42,42,0.0
4183.0,E,32,32,3.74
4183.0,S,53,59,0.05
4184.0,W,27,27,3.0
4184.0,N,42,42,0.0
4184.0,E,32,32,3.74
4184.0,S,55,59,0.03
4185.0,W,27,27,3.0
4185.0,N,42,42,0.0
4185.0,E,32,32,3.74
4185.0,S,57,59,0.03
4186.0,W,27,27,3.0
4186.0,N,42,42,0.0
4186.0,E,32,32,3.74
4186.0,S,58,59,0.02
4187.0,W,27,27,3.0
4187.0,N,42,42,0.0
4187.0,E,32,32,3.74
4187.0,S,58,59,0.01
4188.0,W,27,27,3.0
4188.0,N,42,42,0.0
4188.0,E,32,32,3.74
4188.0,S,59,59,0.0
4189.0,W,27,27,3.0
4189.0,N,42,42,0.0
4189.0,E,32,32,3.74
4189.0,S,59,59,0.0
4190.0,W,27,27,3.0
4190.0,N,42,42,0.0
4190.0,E,32,32,3.74
4190.0,S,59,59,0.0
4191.0,W,27,27,3.0
4191.0,N,42,42,0.0
4191.0,E,32,32,3.74
4191.0,S,56,59,0.02
4192.0,W,27,27,3.0
4192.0,N,42,42,0.0
4192.0,E,32,32,3.74
4192.0,S,59,59,0.0
4193.0,W,27,27,3.0
4193.0,N,42,42,0.0
4193.0,E,32,32,3.74
4193.0,S,57,59,0.06
4194.0,W,27,27,3.0
4194.0,N,42,42,0.0
4194.0,E,32,32,3.74
4194.0,S,56,59,0.08
4195.0,W,27,27,3.0
4195.0,N,42,42,0.0
4195.0,E,32,32,3.74
4195.0,S,58,59,0.01
4196.0,W,27,27,3.0
4196.0,N,42,42,0.0
4196.0,E,32,32,3.74
4196.0,S,59,59,0.0
4197.0,W,27,27,3.0
4197.0,N,42,42,0.0
4197.0,E,32,32,3.74
4197.0,S,59,59,0.0
4198.0,W,27,27,3.0
4198.0,N,42,42,0.0
4198.0,E,32,32,3.74
4198.0,S,56,59,0.01
4199.0,W,27,27,3.0
4199.0,N,42,42,0.0
4199.0,E,32,32,3.74
4199.0,S,58,59,0.01
4200.0,W,27,27,3.0
4200.0,N,42,42,0.0
4200.0,E,32,32,3.74
4200.0,S,57,59,0.07
4201.0,W,27,27,3.0
4201.0,N,42,42,0.0
4201.0,E,32,33,5.56
4201.0,S,59,59,0.01
4202.0,W,27,27,3.0
4202.0,N,42,42,0.0
4202.0,E,32,33,5.49
4202.0,S,57,59,0.07
4203.0,W,27,27,3.0
4203.0,N,42,42,0.0
4203.0,E,32,33,5.54
4203.0,S,58,59,0.01
4204.0,W,27,27,3.0
4204.0,N,42,42,0.0
4204.0,E,32,33,5.1
4204.0,S,59,59,0.0
4205.0,W,27,27,3.0
4205.0,N,42,42,0.0
4205.0,E,33,34,2.54
4205.0,S,57,59,0.01
4206.0,W,27,27,3.0
4206.0,N,42,42,0.0
4206.0,E,32,34,2.27
4206.0,S,59,59,0.0
4207.0,W,27,27,3.0
4207.0,N,42,42,0.0
4207.0,E,32,34,2.05
4207.0,S,58,59,0.0
4208.0,W,27,27,3.0
4208.0,N,42,42,0.0
4208.0,E,32,34,2.34
4208.0,S,57,59,0.05
4209.0,W,27,27,3.0
4209.0,N,42,42,0.0
4209.0,E,33,34,2.53
4209.0,S,57,60,0.02
4210.0,W,27,27,3.0
4210.0,N,42,42,0.0
4210.0,E,33,34,2.74
4210.0,S,58,60,0.05
4211.0,W,27,27,3.0
4211.0,N,42,42,0.0
4211.0,E,33,34,3.01
4211.0,S,58,60,0.02
4212.0,W,27,27,3.0
4212.0,N,42,42,0.0
4212.0,E,33,34,3.26
4212.0,S,59,60,0.0
4213.0,W,27,27,3.0
4213.0,N,42,42,0.0
4213.0,E,33,34,3.54
4213.0,S,58,60,0.01
4214.0,W,27,27,3.0
4214.0,N,42,42,0.0
4214.0,E,33,34,3.77
4214.0,S,60,60,0.0
4215.0,W,27,27,3.0
4215.0,N,42,42,0.0
4215.0,E,33,34,3.91
4215.0,S,60,60,0.0
4216.0,W,27,27,3.0
4216.0,N,42,42,0.0
4216.0,E,33,34,3.47
